,app,clocks.current.sm [MHz],power.draw [W],base_run_time,energy
464,histo,835,28.923585255899738,49.86396181384248,1442.244550719602
465,histo,847,28.922265486724942,47.052844500632105,1360.874860552868
466,histo,860,29.034201506101628,47.96728122565568,1392.6917088055322
467,histo,873,29.133444148936096,47.04095744680851,1370.4651064890754
468,histo,885,29.190833333333455,48.07232704402515,1403.271286687637
469,histo,898,29.183169500531672,48.0,1400.79213602552
470,histo,911,29.30348843122355,49.85252987541317,1460.8530324713959
471,histo,923,29.33381358120384,47.154144074360964,1383.2108718585323
472,histo,936,29.46651951547859,48.0,1414.3929367429723
473,histo,949,29.430196942213726,47.04742161181653,1384.6148836591226
474,histo,961,29.58244144392359,48.0,1419.9571893083325
475,histo,974,29.583950811092773,49.89534275248561,1476.1013656921486
476,histo,987,29.67174473684051,48.0,1424.2437473683444
477,histo,999,29.766107526880198,48.06720430107528,1430.7735717423247
478,histo,1012,30.180589473684503,47.0,1418.4877052631714
479,histo,1025,29.9179285344372,49.85473847747282,1491.550502872088
480,histo,1037,29.9959123898388,47.103162260238456,1412.902328442474
481,histo,1050,30.16278531524352,47.97339718010109,1447.011279986298
482,histo,1063,30.20054593175889,47.0,1419.4256587926675
483,histo,1075,30.719584623322483,47.948658410732705,1472.9628696232871
484,histo,1088,30.93444761410737,47.985477178423245,1484.4042300138785
485,histo,1101,31.19862316910884,49.936884154460714,1557.9620309744626
486,histo,1113,31.433466424683534,47.000518537723615,1477.3892213982513
487,histo,1126,31.73168807810821,47.0,1491.3893396710862
488,histo,1139,32.194285340999066,47.02377841651425,1513.8969401531726
489,histo,1151,32.602595212186344,48.999455930359076,1597.5094273148611
490,histo,1164,32.61187991609769,47.052700576822225,1534.4770209394271
491,histo,1177,33.43823104693314,47.0,1571.5968592058575
492,histo,1189,33.387836166925695,47.0,1569.2282998455073
493,histo,1202,33.80771397907055,47.99517037832037,1622.6069925270142
494,histo,1215,34.70485989010865,50.0,1735.2429945054325
495,histo,1227,34.82576155318409,47.0,1636.810792999652
496,histo,1240,35.30097814207647,47.0,1659.145972677594
497,histo,1252,35.5942121296042,47.0,1672.9279700913974
498,histo,1265,36.07381099270915,48.0,1731.542927650039
499,histo,1278,36.21311444141777,47.0,1702.0163787466354
500,histo,1290,36.924315467924906,48.0,1772.3671424603958
501,histo,1303,37.77216068001039,47.0,1775.2915519604885
502,histo,1316,37.84676310043625,47.0,1778.7978657205038
503,histo,1328,38.73326821099587,48.0,1859.1968741278013
504,hotspot,544,55.76373746184251,16.098124727431312,897.6916009284747
505,hotspot,556,55.30614170040565,16.0,884.8982672064903
506,hotspot,569,56.95360745115914,16.367105860972284,932.1657223173813
507,hotspot,582,56.188890742285004,16.004170141784822,899.2565675176872
508,hotspot,594,57.288307291666705,16.0,916.6129166666673
509,hotspot,607,53.91849924585214,17.478883861236802,942.4351862904333
510,hotspot,620,57.97348538529626,17.0,985.5492515500363
511,hotspot,632,54.947419610958576,17.108773322747126,940.0829467937602
512,hotspot,645,59.19685108344954,17.0,1006.3464684186423
513,hotspot,658,59.12702304147385,17.0,1005.1593917050552
514,hotspot,670,60.23988549618318,17.0,1024.078053435114
515,hotspot,683,57.103539635438786,17.22467147096227,983.5897100495056
516,hotspot,696,60.30459665870996,17.0,1025.1781431980694
517,hotspot,708,61.63940298507514,18.0,1109.5092537313526
518,hotspot,721,61.806711509716365,18.0,1112.5208071748946
519,hotspot,734,64.77333528379202,18.0,1165.9200351082566
520,hotspot,746,65.21019607843085,18.0,1173.7835294117556
521,hotspot,759,65.2360355029586,18.0,1174.2486390532545
522,hotspot,772,62.85379115226185,18.0,1131.3682407407132
523,hotspot,784,64.17439807383752,18.0,1155.1391653290755
524,hotspot,797,64.53568807339484,18.0,1161.642385321107
525,hotspot,810,65.13537145911296,19.0,1237.5720577231461
526,hotspot,822,68.2243370346173,19.0,1296.2624036577288
527,hotspot,835,65.85302002224586,19.00444938820912,1251.5003860734932
528,hotspot,847,65.89559331476275,19.0,1252.0162729804922
529,hotspot,860,65.92580645161264,19.007230255839826,1253.066983027732
530,hotspot,873,67.72466279069711,20.0,1354.493255813942
531,hotspot,885,70.79533788395923,20.003412969283275,1416.1483799927814
532,hotspot,898,67.4792329873145,20.003460207612452,1349.8181519019556
533,hotspot,911,68.32081620669564,20.0,1366.416324133913
534,hotspot,923,67.93873182082655,20.0,1358.7746364165312
535,hotspot,936,69.82076080340825,21.0,1466.2359768715733
536,hotspot,949,69.797112462007,21.0,1465.7393617021467
537,hotspot,961,68.53983976693388,21.331391114348143,1462.0501289832187
538,hotspot,974,69.98395985401433,21.0,1469.6631569343012
539,hotspot,987,74.839870624048,21.0,1571.637283105008
540,hotspot,999,74.89412300683392,22.03037205770691,1649.9453947762179
541,hotspot,1012,73.15930528999357,22.0,1609.5047163798583
542,hotspot,1025,76.20602158827997,22.0,1676.532474942159
543,hotspot,1037,68.03178631995398,23.13623516110797,1573.9994067287037
544,hotspot,1050,72.73573341836702,23.0,1672.9218686224415
545,hotspot,1063,75.06239625167326,23.0,1726.435113788485
546,hotspot,1075,80.86397404703979,23.0,1859.8714030819149
547,hotspot,1088,76.82381781647706,24.0,1843.7716275954492
548,hotspot,1101,79.7951135581544,24.0,1915.082725395706
549,hotspot,1113,78.96479381443271,24.0,1895.1550515463853
550,hotspot,1126,80.00480589022789,25.0,2000.1201472556968
551,hotspot,1139,83.8157586450253,25.0,2095.3939661256322
552,hotspot,1151,84.1875350140063,25.0,2104.688375350157
553,hotspot,1164,85.05176553672419,26.0,2211.3459039548293
554,hotspot,1177,92.43964532872029,26.0,2403.430778546728
555,hotspot,1189,87.67067796610142,26.0,2279.437627118637
556,hotspot,1202,88.91992942836954,27.0,2400.8380945659783
557,hotspot,1215,90.8973516949162,27.0,2454.228495762737
558,hotspot,1227,91.8074029640081,28.0,2570.607282992227
559,hotspot,1240,101.90241697416927,28.0,2853.2676752767393
560,hotspot,1252,97.79116331096131,28.0,2738.152572706917
561,hotspot,1265,99.11961566888368,29.0,2874.4688543976267
562,hotspot,1278,100.03135618479979,30.0,3000.940685543993
563,hotspot,1290,102.52611526946023,30.0,3075.7834580838066
564,hotspot,1303,103.96376865671549,31.0,3222.8768283581803
565,hotspot,1316,105.43147540983641,31.0,3268.3757377049287
566,hotspot,1328,114.53989805375299,32.0,3665.2767377200958
567,kmeans,544,29.94092514718244,62.0,1856.3373591253112
568,kmeans,556,29.995113540790488,62.0,1859.69703952901
569,kmeans,569,30.048192413646987,61.0,1832.9397372324665
570,kmeans,582,30.067976694915128,61.0,1834.146578389823
571,kmeans,594,30.136233050847498,62.0,1868.4464491525448
572,kmeans,607,30.371431253911943,61.0,1852.6573064886286
573,kmeans,620,30.19038650437749,61.0,1841.6135767670266
574,kmeans,632,30.210961864406862,61.0,1842.8686737288187
575,kmeans,645,30.251684817424717,62.0,1875.6044586803328
576,kmeans,658,30.334898305084764,62.0,1880.7636949152552
577,kmeans,670,30.37385863762545,63.0,1913.553094170403
578,kmeans,683,30.417544833475645,62.0,1885.8877796754905
579,kmeans,696,30.459839846252432,61.0,1858.0502306213987
580,kmeans,708,30.495739696312324,62.0,1890.7358611713641
581,kmeans,721,30.56506299380725,62.0,1895.0339056160494
582,kmeans,734,30.609115951313157,61.0,1867.1560730301026
583,kmeans,746,30.673655776211792,61.0,1871.093002348919
584,kmeans,759,30.65672939068085,62.0,1900.7172222222127
585,kmeans,772,30.69700423728815,61.0,1872.5172584745767
586,kmeans,784,30.792353192398018,63.0,1939.9182511210754
587,kmeans,797,30.88614722341795,62.0,1914.9411278519128
588,kmeans,810,31.190348067478016,63.0,1964.991928251115
589,kmeans,822,30.931289771514052,62.0,1917.739965833872
590,kmeans,835,31.016569915254227,61.0,1892.0107648305082
591,kmeans,847,31.083920563741227,62.0,1927.2030749519558
592,kmeans,860,31.18868644067798,61.0,1902.5098728813568
593,kmeans,873,31.222782404441517,62.0,1935.8125090753742
594,kmeans,885,31.250373491232036,62.0,1937.5231564563865
595,kmeans,898,31.32091821481959,62.0,1941.8969293188145
596,kmeans,911,31.518067154541484,62.0,1954.120163581572
597,kmeans,923,31.478612000854174,63.0,1983.1525560538128
598,kmeans,936,31.54595131326078,63.0,1987.3949327354287
599,kmeans,949,31.612709801409387,63.0,1991.6007174887911
600,kmeans,961,31.73812756264239,62.0,1967.7639088838282
601,kmeans,974,31.762475005554403,62.0,1969.2734503443728
602,kmeans,987,31.830638479607096,63.0,2005.330224215247
603,kmeans,999,31.943830171635014,63.0,2012.4613008130054
604,kmeans,1012,32.39979512615913,63.0,2041.187092948025
605,kmeans,1025,32.07821892816427,62.0,1988.8495735461847
606,kmeans,1037,32.18459995686873,62.0,1995.4451973258613
607,kmeans,1050,32.24310074040838,62.0,1999.0722459053195
608,kmeans,1063,32.230227608008406,62.0,1998.2741116965217
609,kmeans,1075,32.80227263000219,62.0,2033.7409030601361
610,kmeans,1088,32.82425568061172,62.0,2035.1038521979267
611,kmeans,1101,33.577414936871385,63.0,2115.3771410228974
612,kmeans,1113,33.6183415364862,63.0,2117.9555167986305
613,kmeans,1126,34.06163252102665,62.0,2111.821216303653
614,kmeans,1139,34.46111494500764,63.0,2171.0502415354813
615,kmeans,1151,34.55278655686613,62.0,2142.2727665257003
616,kmeans,1164,34.95882035799,62.0,2167.44686219538
617,kmeans,1177,35.78775946929175,63.0,2254.6288465653797
618,kmeans,1189,35.80749839503535,62.0,2220.064900492192
619,kmeans,1202,36.16091526863447,63.0,2278.1376619239713
620,kmeans,1215,37.1213219754151,63.0,2338.6432844511514
621,kmeans,1227,37.275820573646726,63.0,2348.376696139744
622,kmeans,1240,37.85721587233132,62.0,2347.147384084541
623,kmeans,1252,38.14624110416226,62.0,2365.0669484580603
624,kmeans,1265,38.63385146010583,63.0,2433.9326419866675
625,kmeans,1278,38.76517576018984,63.0,2442.20607289196
626,kmeans,1290,39.538695277118784,62.0,2451.3991071813643
627,kmeans,1303,40.49757865937067,63.0,2551.347455540353
628,kmeans,1316,40.55178472073623,63.0,2554.7624374063826
629,kmeans,1328,41.119929381553725,63.0,2590.555551037885
630,lavamd,544,38.89011583011506,8.0,311.12092664092046
631,lavamd,556,40.33332978723392,8.0,322.6666382978713
632,lavamd,569,39.223342967244406,8.0,313.78674373795525
633,lavamd,582,39.12294060369964,8.000973709834469,313.02161922161633
634,lavamd,594,40.041795665634545,8.0,320.33436532507636
635,lavamd,607,40.65286617492104,8.01159114857745,325.694142811301
636,lavamd,620,39.89420466058724,8.01823708206687,319.88119116908564
637,lavamd,632,40.03346271705788,8.012257405515832,320.758408123189
638,lavamd,645,40.441337579617745,8.012738853503185,324.0458769118415
639,lavamd,658,39.97792355371879,8.0,319.8233884297503
640,lavamd,670,40.49581178903805,9.0,364.4623061013424
641,lavamd,683,40.69218124341422,9.0,366.229631190728
642,lavamd,696,41.502974186307945,8.0,332.0237934904636
643,lavamd,708,40.40555214723941,9.024539877300613,364.6415166171115
644,lavamd,721,41.50457364341048,9.0,373.5411627906943
645,lavamd,734,41.70795735129041,9.0,375.3716161616137
646,lavamd,746,41.512755555555295,9.013333333333334,374.16830340740506
647,lavamd,759,41.733847874720475,9.0,375.6046308724843
648,lavamd,772,41.68481111111118,9.0,375.1633000000006
649,lavamd,784,42.04215419501178,9.0,378.37938775510605
650,lavamd,797,41.99853042479928,9.0,377.9867738231935
651,lavamd,810,42.524481566820356,9.0,382.7203341013833
652,lavamd,822,43.95772493573289,9.0,395.619524421596
653,lavamd,835,42.75071174377201,9.009489916963227,385.1621063985152
654,lavamd,847,43.494602774275116,9.0,391.45142496847603
655,lavamd,860,43.153365853658684,9.034146341463414,389.8538222486629
656,lavamd,873,43.673543505674736,9.0,393.0618915510726
657,lavamd,885,43.790455120101306,9.005056890012643,394.33553959605774
658,lavamd,898,43.5689427860695,9.014925373134329,392.7707678027758
659,lavamd,911,43.723665835411595,9.022443890274316,394.494321677105
660,lavamd,923,44.27201290322587,9.0,398.4481161290328
661,lavamd,936,43.970412499999945,9.02,396.61312074999944
662,lavamd,949,44.08220680958385,10.0,440.82206809583846
663,lavamd,961,44.124518147684505,10.008760951188986,441.63175422657446
664,lavamd,974,43.561128451380405,9.039615846338537,393.7758670334867
665,lavamd,987,44.31587121212115,10.0,443.15871212121147
666,lavamd,999,44.31626249999997,10.0175,443.9381595937497
667,lavamd,1012,45.067544080604456,10.0,450.6754408060445
668,lavamd,1025,44.824783715012494,10.0,448.24783715012484
669,lavamd,1037,44.65753787878799,10.0,446.57537878787986
670,lavamd,1050,45.03398983481573,10.0,450.33989834815736
671,lavamd,1063,45.10296060991117,10.0,451.02960609911173
672,lavamd,1075,45.63426208651365,12.0,547.6111450381637
673,lavamd,1088,47.08251728907298,10.0,470.82517289072985
674,lavamd,1101,47.30594524119976,11.0,520.3653976531973
675,lavamd,1113,48.43652759084827,11.0,532.801803499331
676,lavamd,1126,49.309229729729424,11.0,542.4015270270236
677,lavamd,1139,49.89942048517531,10.0,498.9942048517532
678,lavamd,1151,50.31028340080965,11.0,553.4131174089061
679,lavamd,1164,50.674231805930006,11.0,557.4165498652302
680,lavamd,1177,51.742756324900036,11.0,569.1703195739004
681,lavamd,1189,52.24196765498631,11.0,574.6616442048494
682,lavamd,1202,52.86476446837189,11.0,581.5124091520906
683,lavamd,1215,54.58854251012189,11.0,600.4739676113408
684,lavamd,1227,54.72876693766979,12.0,656.7452032520376
685,lavamd,1240,55.67239569313594,11.0,612.3963526244952
686,lavamd,1252,56.67499310344796,11.0,623.4249241379275
687,lavamd,1265,57.08174089068742,12.0,684.980890688249
688,lavamd,1278,57.33548517520131,12.0,688.0258221024158
689,lavamd,1290,58.56294751009453,12.0,702.7553701211342
690,lavamd,1303,60.01136118598384,12.0,720.1363342318061
691,lavamd,1316,60.371052631579005,13.0,784.8236842105272
692,lavamd,1328,61.00275067750657,12.0,732.0330081300788
693,lbm,544,52.595410122162654,12.0,631.1449214659517
694,lbm,556,54.67305736636279,11.0,601.4036310299907
695,lbm,569,53.71331508515726,11.0,590.8464659367297
696,lbm,582,54.40148604802148,11.001946787800131,598.5222546775834
697,lbm,594,54.29728866624946,12.021916092673766,652.7574484053372
698,lbm,607,52.38336712913537,11.162753468516538,584.7426131133312
699,lbm,620,54.7318355640541,11.002549394518802,602.189724246186
700,lbm,632,54.11587133041761,12.948782011242974,700.7346212060509
701,lbm,645,55.991211512717065,12.0,671.8945381526047
702,lbm,658,56.22245733788412,12.0,674.6694880546094
703,lbm,670,56.631681537405996,12.003431708991076,679.7745218995835
704,lbm,683,56.85361495844892,12.0,682.243379501387
705,lbm,696,57.30983074753203,12.0,687.7179689703844
706,lbm,708,57.26380234505884,12.067001675041876,691.002398817092
707,lbm,721,57.31928772919692,12.0,687.831452750363
708,lbm,734,58.01896451846533,12.0,696.2275742215837
709,lbm,746,60.17723756906067,12.0,722.126850828728
710,lbm,759,58.92749999999925,13.0,766.0574999999902
711,lbm,772,58.93026805659048,12.0,707.1632166790857
712,lbm,784,58.9424366616985,13.0,766.2516766020806
713,lbm,797,58.97011922503718,13.0,766.6115499254834
714,lbm,810,62.96983251231502,13.0,818.6078226600952
715,lbm,822,60.1132148377121,13.001545595054095,781.5647035777963
716,lbm,835,60.41690085870304,13.001561280249806,785.5140388772046
717,lbm,847,60.936172059984024,13.0,792.1702367797922
718,lbm,860,64.15882780083001,13.0,834.0647614107902
719,lbm,873,61.91965881397235,13.0,804.9555645816405
720,lbm,885,62.85198333333321,13.0,817.0757833333316
721,lbm,898,61.829176755448295,14.034705407586765,867.7542813563281
722,lbm,911,63.07581375838967,14.0,883.0613926174553
723,lbm,923,63.62725573491976,14.00424808836024,891.0518744933581
724,lbm,936,63.13190954773866,14.003350083752096,884.0582308527557
725,lbm,949,67.61666309012911,14.0,946.6332832618076
726,lbm,961,66.32807276302842,14.294985250737465,948.1588218573323
727,lbm,974,66.4570784103113,14.0,930.3990977443582
728,lbm,987,69.05740860215022,15.0,1035.8611290322533
729,lbm,999,65.21556145004433,15.0,978.233421750665
730,lbm,1012,66.51358997314235,15.0,997.7038495971353
731,lbm,1025,66.24169203222914,15.0,993.6253804834372
732,lbm,1037,66.59118173679478,15.0,998.8677260519216
733,lbm,1050,66.96350044762815,15.0,1004.452506714422
734,lbm,1063,72.07154749199566,15.0,1081.0732123799346
735,lbm,1075,70.28799812030066,16.0,1124.6079699248103
736,lbm,1088,69.78119444444397,16.0,1116.4991111111037
737,lbm,1101,71.7503622497616,16.0,1148.0057959961855
738,lbm,1113,75.21459685863866,16.0,1203.4335497382185
739,lbm,1126,73.01145833333345,16.0,1168.1833333333352
740,lbm,1139,74.38311601150531,17.0,1264.5129721955902
741,lbm,1151,74.4719961612287,17.0,1266.023934740888
742,lbm,1164,75.46047024951999,17.0,1282.82799424184
743,lbm,1177,76.54493282149693,17.0,1301.263857965448
744,lbm,1189,77.06032629558557,17.0,1310.0255470249547
745,lbm,1202,77.98951055662202,18.0,1403.8111900191964
746,lbm,1215,80.49630845771158,19.0,1529.42986069652
747,lbm,1227,82.26406882591064,18.0,1480.7532388663917
748,lbm,1240,85.64596133190146,19.0,1627.2732653061275
749,lbm,1252,84.09103621730397,19.0,1597.7296881287753
750,lbm,1265,85.89691914022639,19.0,1632.041463664301
751,lbm,1278,87.57772097976603,19.0,1663.9766986155546
752,lbm,1290,88.39175619834717,21.0,1856.2268801652906
753,lbm,1303,89.50839710444666,20.0,1790.1679420889332
754,lbm,1316,91.51336842105265,21.0,1921.7807368421052
755,lbm,1328,92.84850746268651,21.0,1949.8186567164169
756,lud,544,83.77686788718471,16.0,1340.429886194955
757,lud,556,84.00821412300671,16.0,1344.1314259681074
758,lud,569,85.67572033898328,16.0,1370.8115254237325
759,lud,582,87.16944102564064,17.0,1481.8804974358911
760,lud,594,86.90551460028763,15.0,1303.5827190043146
761,lud,607,90.47613054830299,16.0,1447.6180887728476
762,lud,620,88.86049034175383,17.0,1510.628335809815
763,lud,632,89.97094301563295,17.0,1529.5060312657602
764,lud,645,90.04561491935499,16.0,1440.7298387096798
765,lud,658,92.42524684873966,16.0,1478.8039495798346
766,lud,670,94.01732386673912,16.0,1504.277181867826
767,lud,683,93.93677038626656,17.0,1596.9250965665315
768,lud,696,96.07827586206841,16.0,1537.2524137930945
769,lud,708,95.06969365426708,16.0,1521.1150984682733
770,lud,721,97.93267835550186,16.0,1566.9228536880298
771,lud,734,97.52634812286665,17.0,1657.9479180887326
772,lud,746,97.5230358158047,17.0,1657.8916088686804
773,lud,759,99.02622170632573,16.0,1584.4195473012117
774,lud,772,100.63769413159486,16.0,1610.2031061055177
775,lud,784,100.61549763033145,18.0,1811.0789573459656
776,lud,797,102.10562613430092,18.0,1837.9012704174163
777,lud,810,105.37568454258678,18.0,1896.7623217665619
778,lud,822,103.75139060568588,17.0,1763.7736402966598
779,lud,835,103.8049907350213,17.0,1764.6848424953628
780,lud,847,105.344042956412,19.0,2001.536816171828
781,lud,860,105.50270372710035,17.0,1793.5459633607059
782,lud,873,108.50653343023242,18.0,1953.1176017441833
783,lud,885,108.99755952380929,18.0,1961.9560714285672
784,lud,898,110.99760837070257,18.0,1997.9569506726464
785,lud,911,111.58014189693802,18.0,2008.4425541448848
786,lud,923,112.82375373134323,20.0,2256.475074626865
787,lud,936,111.19499626587023,19.0,2112.7049290515342
788,lud,949,111.34557462686564,19.0,2115.5659179104473
789,lud,961,112.6770131670135,19.0,2140.8632501732563
790,lud,974,114.90343994314146,20.0,2298.0687988628288
791,lud,987,115.08065340909116,19.0,2186.5324147727315
792,lud,999,114.91009232954569,20.0,2298.201846590913
793,lud,1012,118.37232658959525,20.0,2367.446531791905
794,lud,1025,117.4778679817907,20.0,2349.557359635814
795,lud,1037,120.64272794662716,20.0,2412.854558932543
796,lud,1050,120.44908888888905,21.0,2529.4308666666698
797,lud,1063,123.92757220921185,22.0,2726.40658860266
798,lud,1075,125.32636221701792,21.0,2631.853606557376
799,lud,1088,126.64747072599519,21.0,2659.596885245899
800,lud,1101,127.10752851711037,22.0,2796.365627376428
801,lud,1113,129.40296577946765,22.0,2846.8652471482887
802,lud,1126,131.66945966514442,22.0,2896.7281126331764
803,lud,1139,133.29926562499992,23.0,3065.883109374998
804,lud,1151,137.06300546448097,24.0,3289.5121311475427
805,lud,1164,137.1440501519756,23.0,3154.3131534954387
806,lud,1177,141.8010460577673,24.0,3403.225105386416
807,lud,1189,145.38268710550042,24.0,3489.1844905320113
808,lud,1202,145.20174863387984,25.0,3630.043715846996
809,lud,1215,150.6616051364366,24.0,3615.8785232744776
810,lud,1227,154.77301765650054,25.0,3869.3254414125136
811,lud,1240,156.11048956661296,25.0,3902.762239165324
812,lud,1252,157.04287319422156,26.0,4083.114703049761
813,lud,1265,159.67588942307688,27.0,4311.249014423076
814,lud,1278,160.9672455573504,27.0,4346.115630048462
815,lud,1290,163.18179983857934,27.003228410008067,4406.435413397376
816,lud,1303,172.42853393665115,27.01538461538461,4658.22316296553
817,lud,1316,175.63005545286504,28.0,4917.641552680221
818,lud,1328,189.45654916512038,29.0,5494.239925788492
819,mriq,544,54.17922199170099,7.0,379.25455394190686
820,mriq,556,52.691330578511966,7.005785123966942,369.14413992896345
821,mriq,569,55.86440641711242,7.0032085561497315,391.23008900454766
822,mriq,582,53.74947773972599,7.001712328767122,376.3383809550335
823,mriq,594,54.05259808195291,7.0,378.36818657367036
824,mriq,607,56.352765113974286,7.0039643211100095,394.6927562541688
825,mriq,620,54.55455684870211,7.0,381.8818979409148
826,mriq,632,54.219227430555655,7.0868055555555545,384.24112217279196
827,mriq,645,58.62051742344257,7.0,410.34362196409796
828,mriq,658,56.85588011417696,7.0,397.9911607992387
829,mriq,670,57.62705653021414,7.004873294346979,403.6702293203207
830,mriq,683,58.13385982231018,7.005923000987169,407.2813456652866
831,mriq,696,57.615019685039734,7.0,403.3051377952781
832,mriq,708,58.95287200832471,7.1675338189386055,422.54670384322645
833,mriq,721,58.0709118541034,7.148936170212767,415.14524219103697
834,mriq,734,59.521776859504385,7.0,416.6524380165306
835,mriq,746,59.97380446333701,7.0095642933049955,420.3902382998628
836,mriq,759,60.69948936170224,8.001063829787235,485.66048881847087
837,mriq,772,60.68664876476901,8.0,485.49319011815214
838,mriq,784,62.22900110987807,8.0,497.83200887902456
839,mriq,797,63.076496598639714,8.001133786848072,504.68348809138377
840,mriq,810,64.75794600938954,8.0,518.0635680751163
841,mriq,822,64.05052570093433,8.0,512.4042056074746
842,mriq,835,66.81092055485485,8.0,534.4873644388388
843,mriq,847,67.06398989899002,8.0,536.5119191919201
844,mriq,860,66.64676729559761,8.007547169811321,533.6771328349364
845,mriq,873,67.40756722151085,8.0,539.2605377720868
846,mriq,885,67.69460746460729,8.0,541.5568597168583
847,mriq,898,65.31251207729473,9.057971014492754,591.5988412798436
848,mriq,911,66.95476130653255,9.007537688442213,603.0975358892441
849,mriq,923,67.18377049180303,9.0,604.6539344262272
850,mriq,936,66.68981320049804,9.037359900373596,602.6998435815867
851,mriq,949,67.83436061381036,9.0,610.5092455242932
852,mriq,961,67.96372924648794,9.0,611.6735632183915
853,mriq,974,67.99678571428579,9.0,611.9710714285723
854,mriq,987,68.25980769230773,9.0,614.3382692307697
855,mriq,999,66.3916565900851,9.255139056831922,614.4640139546691
856,mriq,1012,71.2174666666666,9.0,640.9571999999994
857,mriq,1025,70.20462566844928,10.0,702.0462566844926
858,mriq,1037,70.32191176470626,10.0,703.2191176470627
859,mriq,1050,71.42606756756743,10.0,714.2606756756744
860,mriq,1063,71.85990553306334,11.0,790.4589608636968
861,mriq,1075,73.22233468286177,13.0,951.8903508772031
862,mriq,1088,73.25025641025721,11.0,805.7528205128291
863,mriq,1101,74.558775235532,11.0,820.1465275908521
864,mriq,1113,74.56846763540298,12.036988110964336,897.5797583801744
865,mriq,1126,75.84411920529777,12.0,910.129430463573
866,mriq,1139,77.96935222672042,11.0,857.6628744939245
867,mriq,1151,79.25168918918915,12.0,951.0202702702696
868,mriq,1164,79.54158536585331,12.0,954.4990243902397
869,mriq,1177,81.86490540540504,12.0,982.3788648648607
870,mriq,1189,81.98873144399477,12.0,983.8647773279373
871,mriq,1202,84.79094262295058,12.0,1017.491311475407
872,mriq,1215,85.76109164420524,12.0,1029.1330997304628
873,mriq,1227,87.5212413793104,13.0,1137.7761379310352
874,mriq,1240,88.57916216216226,13.0,1151.5291081081093
875,mriq,1252,88.67268918918873,13.0,1152.7449594594534
876,mriq,1265,90.185418918919,14.0,1262.5958648648655
877,mriq,1278,92.48073002754845,13.00413223140496,1202.6316421351034
878,mriq,1290,93.82390516039035,14.0,1313.5346722454653
879,mriq,1303,95.23071135430936,14.0,1333.229958960331
880,mriq,1316,94.42089068825878,14.0,1321.892469635623
881,mriq,1328,98.40052341597729,14.0,1377.6073278236815
882,nw,544,37.155664679060244,18.0,668.8019642230844
883,nw,556,37.30874289772729,18.0,671.5573721590911
884,nw,569,37.58968647466268,18.0,676.6143565439282
885,nw,582,37.73697194719476,18.0,679.2654950495057
886,nw,594,37.99358398802836,18.0,683.8845117845107
887,nw,607,38.670711264898024,19.0,734.7435140330623
888,nw,620,38.50482651072132,19.0,731.5917037037053
889,nw,632,38.68261264822127,19.0,734.969640316204
890,nw,645,38.872343891402785,19.0,738.5745339366531
891,nw,658,38.94729530818757,19.0,739.9986108555638
892,nw,670,39.33342550557181,19.0,747.3350846058644
893,nw,683,39.53896814075128,20.0,790.7793628150256
894,nw,696,39.67746065504048,20.0,793.5492131008094
895,nw,708,39.763678756476644,20.0,795.2735751295329
896,nw,721,39.82221394125379,20.0,796.444278825076
897,nw,734,39.82315297589757,20.0,796.4630595179515
898,nw,746,39.94852116267197,20.0,798.9704232534394
899,nw,759,40.37307378904478,21.0,847.8345495699405
900,nw,772,40.45512461059185,21.0,849.5576168224287
901,nw,784,40.60080956761725,21.0,852.6170009199623
902,nw,797,40.878286620835574,21.0,858.4440190375473
903,nw,810,41.790130624092974,21.0,877.5927431059523
904,nw,822,41.207208749405716,22.0,906.5585924869257
905,nw,835,41.55784632641611,22.0,914.2726191811544
906,nw,847,41.79294436238312,22.0,919.4447759724286
907,nw,860,42.17298096192373,22.0,927.8055811623219
908,nw,873,42.220730140186824,23.0,971.0767932242967
909,nw,885,42.48091836734685,23.0,977.0611224489777
910,nw,898,42.49569097399289,23.0,977.4008924018367
911,nw,911,43.02702985856462,24.0,1032.6487166055506
912,nw,923,43.304137746930294,24.0,1039.2993059263272
913,nw,936,43.38361986118532,24.0,1041.2068766684476
914,nw,949,43.438415154749244,24.0,1042.5219637139817
915,nw,961,43.76996193583472,25.0,1094.2490483958682
916,nw,974,44.24762486126535,25.0,1106.1906215316335
917,nw,987,44.02648558758311,25.0,1100.6621396895778
918,nw,999,44.6837011884549,26.0,1161.7762308998276
919,nw,1012,45.500362765229426,26.0,1183.009431895965
920,nw,1025,45.10885500575387,26.0,1172.8302301496005
921,nw,1037,44.984073647871114,27.0,1214.5699884925202
922,nw,1050,45.561632413388345,27.0,1230.164075161485
923,nw,1063,46.27245803357323,27.0,1249.3563669064772
924,nw,1075,47.30507902298847,28.0,1324.542212643677
925,nw,1088,47.52786895284752,28.0,1330.7803306797305
926,nw,1101,48.248574051407935,28.0,1350.9600734394226
927,nw,1113,48.4532602118003,29.0,1405.1445461422086
928,nw,1126,49.36689342403629,29.0,1431.6399092970526
929,nw,1139,50.19447552447553,29.0,1455.6397902097901
930,nw,1151,50.96986790986791,30.0,1529.0960372960374
931,nw,1164,51.67947603833892,30.0,1550.3842811501675
932,nw,1177,52.85247874427722,31.0,1638.4268410725938
933,nw,1189,52.88677573822828,31.0,1639.4900478850766
934,nw,1202,54.256355661881926,32.0,1736.2033811802216
935,nw,1215,55.48141231593049,32.0,1775.4051941097755
